id,winner_goal_id,winner_goal_label,top1,top2,margin,source
31949,G3_biodiversity_interactions,How different components of biodiversity interact,0.506709,0.46144468,0.045264304,./datasets_merged.csv
31950,G3_biodiversity_interactions,How different components of biodiversity interact,0.50429857,0.4635415,0.04075706,./datasets_merged.csv
31951,G3_biodiversity_interactions,How different components of biodiversity interact,0.50398743,0.4628212,0.041166246,./datasets_merged.csv
31952,G3_biodiversity_interactions,How different components of biodiversity interact,0.5047717,0.45839033,0.046381384,./datasets_merged.csv
31953,G3_biodiversity_interactions,How different components of biodiversity interact,0.50654334,0.46050274,0.046040595,./datasets_merged.csv
31954,G3_biodiversity_interactions,How different components of biodiversity interact,0.5101907,0.46404427,0.046146452,./datasets_merged.csv
31955,G3_biodiversity_interactions,How different components of biodiversity interact,0.50660473,0.4648689,0.041735828,./datasets_merged.csv
31956,G3_biodiversity_interactions,How different components of biodiversity interact,0.5062182,0.46365023,0.04256797,./datasets_merged.csv
31957,G3_biodiversity_interactions,How different components of biodiversity interact,0.49759382,0.4503188,0.047275007,./datasets_merged.csv
31958,G3_biodiversity_interactions,How different components of biodiversity interact,0.49474192,0.45346355,0.041278362,./datasets_merged.csv
31959,G3_biodiversity_interactions,How different components of biodiversity interact,0.49582624,0.4457149,0.050111353,./datasets_merged.csv
31960,G3_biodiversity_interactions,How different components of biodiversity interact,0.6297254,0.58977383,0.039951563,./datasets_merged.csv
31961,G3_biodiversity_interactions,How different components of biodiversity interact,0.64212084,0.5958206,0.046300232,./datasets_merged.csv
31962,G3_biodiversity_interactions,How different components of biodiversity interact,0.55985093,0.5321188,0.027732134,./datasets_merged.csv
31963,G3_biodiversity_interactions,How different components of biodiversity interact,0.49011225,0.48391008,0.0062021613,./datasets_merged.csv
31964,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.54943216,0.53760254,0.011829615,./datasets_merged.csv
31965,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5378369,0.52472675,0.013110161,./datasets_merged.csv
31966,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5346641,0.5167633,0.017900765,./datasets_merged.csv
31967,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.61574626,0.59866023,0.017086029,./datasets_merged.csv
31968,G3_biodiversity_interactions,How different components of biodiversity interact,0.48879293,0.45647615,0.032316774,./datasets_merged.csv
31970,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.58113956,0.56341934,0.017720222,./datasets_merged.csv
31971,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5054612,0.50364226,0.001818955,./datasets_merged.csv
31972,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.55934143,0.55879915,0.00054228306,./datasets_merged.csv
31973,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5626861,0.5500063,0.012679815,./datasets_merged.csv
31974,G3_biodiversity_interactions,How different components of biodiversity interact,0.5418044,0.5134088,0.028395593,./datasets_merged.csv
31975,G3_biodiversity_interactions,How different components of biodiversity interact,0.5510349,0.53970677,0.011328161,./datasets_merged.csv
31976,G3_biodiversity_interactions,How different components of biodiversity interact,0.50380886,0.49462062,0.009188235,./datasets_merged.csv
31977,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.39881212,0.37512928,0.023682833,./datasets_merged.csv
31982,G3_biodiversity_interactions,How different components of biodiversity interact,0.49562556,0.4847389,0.010886669,./datasets_merged.csv
31983,G3_biodiversity_interactions,How different components of biodiversity interact,0.5010563,0.49497494,0.0060813725,./datasets_merged.csv
31986,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48928005,0.43573487,0.053545177,./datasets_merged.csv
31991,G3_biodiversity_interactions,How different components of biodiversity interact,0.4155563,0.41034555,0.0052107573,./datasets_merged.csv
31996,G3_biodiversity_interactions,How different components of biodiversity interact,0.4214397,0.39612064,0.02531907,./datasets_merged.csv
31998,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5474033,0.53088737,0.01651591,./datasets_merged.csv
32005,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.54202485,0.53015053,0.011874318,./datasets_merged.csv
32006,G3_biodiversity_interactions,How different components of biodiversity interact,0.5403144,0.4570994,0.08321497,./datasets_merged.csv
32008,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.62692463,0.5816813,0.045243323,./datasets_merged.csv
32013,G3_biodiversity_interactions,How different components of biodiversity interact,0.56340426,0.5436976,0.019706666,./datasets_merged.csv
32014,G3_biodiversity_interactions,How different components of biodiversity interact,0.5768566,0.531471,0.0453856,./datasets_merged.csv
32015,G3_biodiversity_interactions,How different components of biodiversity interact,0.3978827,0.38292468,0.014958024,./datasets_merged.csv
32019,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.45879185,0.4292861,0.02950576,./datasets_merged.csv
32020,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.4891107,0.4733472,0.015763521,./datasets_merged.csv
32022,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.40152013,0.3855266,0.015993536,./datasets_merged.csv
32023,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4446873,0.42450887,0.020178437,./datasets_merged.csv
32024,G3_biodiversity_interactions,How different components of biodiversity interact,0.54899776,0.50287044,0.04612732,./datasets_merged.csv
32025,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5522576,0.49723005,0.055027544,./datasets_merged.csv
32027,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5614034,0.5600679,0.0013355017,./datasets_merged.csv
32028,G3_biodiversity_interactions,How different components of biodiversity interact,0.5745378,0.55641425,0.018123567,./datasets_merged.csv
32030,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5904088,0.58003545,0.010373354,./datasets_merged.csv
32032,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.48988515,0.47410333,0.01578182,./datasets_merged.csv
32033,G3_biodiversity_interactions,How different components of biodiversity interact,0.5173528,0.49690408,0.020448744,./datasets_merged.csv
32034,G3_biodiversity_interactions,How different components of biodiversity interact,0.42145723,0.39613014,0.025327086,./datasets_merged.csv
32035,G3_biodiversity_interactions,How different components of biodiversity interact,0.42146844,0.39612636,0.025342077,./datasets_merged.csv
32036,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.59376705,0.53094995,0.0628171,./datasets_merged.csv
32037,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.41753483,0.4149439,0.0025909245,./datasets_merged.csv
32038,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4247186,0.41505903,0.009659559,./datasets_merged.csv
32039,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.548406,0.54462117,0.0037848353,./datasets_merged.csv
32040,G3_biodiversity_interactions,How different components of biodiversity interact,0.5229998,0.4534676,0.069532216,./datasets_merged.csv
32041,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.50608456,0.50112325,0.004961312,./datasets_merged.csv
32042,G3_biodiversity_interactions,How different components of biodiversity interact,0.4640685,0.45830405,0.0057644546,./datasets_merged.csv
32043,G3_biodiversity_interactions,How different components of biodiversity interact,0.5333055,0.50602686,0.027278662,./datasets_merged.csv
32044,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.51757044,0.51361114,0.003959298,./datasets_merged.csv
32045,G3_biodiversity_interactions,How different components of biodiversity interact,0.5286454,0.5091388,0.019506574,./datasets_merged.csv
32046,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5148321,0.47032863,0.04450345,./datasets_merged.csv
32047,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.42222643,0.40170968,0.020516753,./datasets_merged.csv
32048,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.3919086,0.39037657,0.0015320182,./datasets_merged.csv
32052,G3_biodiversity_interactions,How different components of biodiversity interact,0.5702797,0.56735384,0.0029258728,./datasets_merged.csv
32057,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.62261313,0.60773516,0.014877975,./datasets_merged.csv
32058,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.52527714,0.48542988,0.039847255,./datasets_merged.csv
32059,G3_biodiversity_interactions,How different components of biodiversity interact,0.6285241,0.58444643,0.044077694,./datasets_merged.csv
32060,G3_biodiversity_interactions,How different components of biodiversity interact,0.6283886,0.58514184,0.043246746,./datasets_merged.csv
32061,G3_biodiversity_interactions,How different components of biodiversity interact,0.632144,0.58772147,0.044422507,./datasets_merged.csv
32062,G3_biodiversity_interactions,How different components of biodiversity interact,0.6285976,0.5803585,0.048239112,./datasets_merged.csv
32063,G3_biodiversity_interactions,How different components of biodiversity interact,0.6223286,0.5755644,0.046764195,./datasets_merged.csv
32064,G3_biodiversity_interactions,How different components of biodiversity interact,0.6270148,0.58745813,0.039556682,./datasets_merged.csv
32065,G3_biodiversity_interactions,How different components of biodiversity interact,0.6272021,0.58859205,0.03861004,./datasets_merged.csv
32066,G3_biodiversity_interactions,How different components of biodiversity interact,0.63104314,0.5925865,0.03845662,./datasets_merged.csv
32067,G3_biodiversity_interactions,How different components of biodiversity interact,0.62700194,0.5823816,0.044620335,./datasets_merged.csv
32068,G3_biodiversity_interactions,How different components of biodiversity interact,0.62194175,0.5810158,0.04092592,./datasets_merged.csv
32069,G3_biodiversity_interactions,How different components of biodiversity interact,0.6384641,0.5900841,0.048380017,./datasets_merged.csv
32072,G3_biodiversity_interactions,How different components of biodiversity interact,0.5027225,0.48995474,0.012767762,./datasets_merged.csv
32074,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5444576,0.5163279,0.028129697,./datasets_merged.csv
32082,G3_biodiversity_interactions,How different components of biodiversity interact,0.5545058,0.4848132,0.06969261,./datasets_merged.csv
32084,G3_biodiversity_interactions,How different components of biodiversity interact,0.47708154,0.4144734,0.06260812,./datasets_merged.csv
32085,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.51371735,0.505479,0.008238375,./datasets_merged.csv
32086,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5043438,0.49658018,0.007763624,./datasets_merged.csv
32087,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5977572,0.59581953,0.0019376874,./datasets_merged.csv
32093,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.62611306,0.5889387,0.037174344,./datasets_merged.csv
32094,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.60041404,0.56830585,0.032108188,./datasets_merged.csv
32095,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5985369,0.56856966,0.029967248,./datasets_merged.csv
32096,G3_biodiversity_interactions,How different components of biodiversity interact,0.5667697,0.53249294,0.034276783,./datasets_merged.csv
32097,G3_biodiversity_interactions,How different components of biodiversity interact,0.5498031,0.5334138,0.01638925,./datasets_merged.csv
32098,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.57884294,0.5506837,0.02815926,./datasets_merged.csv
32099,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53468627,0.52665406,0.008032203,./datasets_merged.csv
32100,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5518279,0.5371864,0.014641523,./datasets_merged.csv
32101,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5336995,0.53181237,0.0018871427,./datasets_merged.csv
32102,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5438436,0.5067252,0.037118435,./datasets_merged.csv
32107,G3_biodiversity_interactions,How different components of biodiversity interact,0.55110157,0.513759,0.03734255,./datasets_merged.csv
32109,G3_biodiversity_interactions,How different components of biodiversity interact,0.51977324,0.4734279,0.046345353,./datasets_merged.csv
32111,G3_biodiversity_interactions,How different components of biodiversity interact,0.5145303,0.4889589,0.025571406,./datasets_merged.csv
32112,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53487945,0.49754822,0.037331223,./datasets_merged.csv
32113,G3_biodiversity_interactions,How different components of biodiversity interact,0.5196251,0.5153558,0.004269302,./datasets_merged.csv
32114,G3_biodiversity_interactions,How different components of biodiversity interact,0.5505531,0.5077748,0.042778313,./datasets_merged.csv
32116,G3_biodiversity_interactions,How different components of biodiversity interact,0.29976118,0.27777162,0.021989554,./datasets_merged.csv
32117,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5892159,0.5572487,0.031967163,./datasets_merged.csv
32118,G3_biodiversity_interactions,How different components of biodiversity interact,0.38138703,0.3302379,0.05114913,./datasets_merged.csv
32119,G3_biodiversity_interactions,How different components of biodiversity interact,0.43096438,0.3866561,0.044308275,./datasets_merged.csv
32121,G3_biodiversity_interactions,How different components of biodiversity interact,0.54164624,0.53213626,0.009509981,./datasets_merged.csv
32122,G3_biodiversity_interactions,How different components of biodiversity interact,0.5173597,0.5097141,0.0076455474,./datasets_merged.csv
32124,G3_biodiversity_interactions,How different components of biodiversity interact,0.46883717,0.42030376,0.04853341,./datasets_merged.csv
32131,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.49976683,0.47625408,0.02351275,./datasets_merged.csv
32132,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.53385955,0.5016959,0.03216368,./datasets_merged.csv
32133,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5508558,0.5165177,0.034338117,./datasets_merged.csv
32136,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.48359987,0.44091922,0.04268065,./datasets_merged.csv
32138,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.6278998,0.6177564,0.010143399,./datasets_merged.csv
32142,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.535534,0.4996543,0.03587973,./datasets_merged.csv
32145,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.524678,0.51615095,0.0085270405,./datasets_merged.csv
32147,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.43681166,0.41034833,0.02646333,./datasets_merged.csv
32150,G3_biodiversity_interactions,How different components of biodiversity interact,0.29976118,0.27777162,0.021989554,./datasets_merged.csv
32151,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.52718043,0.48904037,0.03814006,./datasets_merged.csv
32152,G3_biodiversity_interactions,How different components of biodiversity interact,0.5442593,0.5208533,0.023406029,./datasets_merged.csv
32155,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5384293,0.5031055,0.0353238,./datasets_merged.csv
32156,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.57526904,0.56905377,0.0062152743,./datasets_merged.csv
32157,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.59221745,0.55589974,0.036317706,./datasets_merged.csv
32159,G3_biodiversity_interactions,How different components of biodiversity interact,0.49925828,0.48931432,0.009943962,./datasets_merged.csv
32160,G3_biodiversity_interactions,How different components of biodiversity interact,0.4902713,0.48778802,0.0024832785,./datasets_merged.csv
32161,G3_biodiversity_interactions,How different components of biodiversity interact,0.47272748,0.47042373,0.0023037493,./datasets_merged.csv
32162,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.469681,0.46789765,0.0017833412,./datasets_merged.csv
32163,G3_biodiversity_interactions,How different components of biodiversity interact,0.4877069,0.4761635,0.011543393,./datasets_merged.csv
32164,G3_biodiversity_interactions,How different components of biodiversity interact,0.48528463,0.47988355,0.005401075,./datasets_merged.csv
32165,G3_biodiversity_interactions,How different components of biodiversity interact,0.4736383,0.47156888,0.0020694137,./datasets_merged.csv
32166,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.47514778,0.4722544,0.0028933883,./datasets_merged.csv
32167,G3_biodiversity_interactions,How different components of biodiversity interact,0.48404226,0.47528428,0.008757979,./datasets_merged.csv
32168,G3_biodiversity_interactions,How different components of biodiversity interact,0.47982913,0.47675925,0.0030698776,./datasets_merged.csv
32169,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.47172904,0.46993983,0.0017892122,./datasets_merged.csv
32170,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4741845,0.46707124,0.007113278,./datasets_merged.csv
30000,G3_biodiversity_interactions,How different components of biodiversity interact,0.5937736,0.58281904,0.010954559,./publications_merged.csv
30001,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.70374113,0.6862699,0.017471254,./publications_merged.csv
30002,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.57036096,0.52199626,0.0483647,./publications_merged.csv
30003,G3_biodiversity_interactions,How different components of biodiversity interact,0.64770937,0.6290813,0.01862806,./publications_merged.csv
30004,G4_biodiversity_to_services,How biodiversity influences ecosystem processes & services,0.5628029,0.52346456,0.03933835,./publications_merged.csv
30005,G3_biodiversity_interactions,How different components of biodiversity interact,0.5425825,0.5315217,0.011060834,./publications_merged.csv
30006,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.6494555,0.6155426,0.033912897,./publications_merged.csv
30007,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.58103245,0.5431572,0.037875235,./publications_merged.csv
30008,G3_biodiversity_interactions,How different components of biodiversity interact,0.5844869,0.57409406,0.010392845,./publications_merged.csv
30009,G3_biodiversity_interactions,How different components of biodiversity interact,0.5077009,0.47798932,0.029711604,./publications_merged.csv
30010,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58166546,0.5403564,0.04130906,./publications_merged.csv
30011,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.49196118,0.47087857,0.02108261,./publications_merged.csv
30012,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.46762934,0.4558707,0.011758655,./publications_merged.csv
30013,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6231057,0.5717207,0.051384985,./publications_merged.csv
30014,G3_biodiversity_interactions,How different components of biodiversity interact,0.5931128,0.5875719,0.0055409074,./publications_merged.csv
30015,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5909806,0.5677962,0.023184419,./publications_merged.csv
30016,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5100063,0.48394153,0.026064783,./publications_merged.csv
30017,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.49154475,0.4723613,0.019183457,./publications_merged.csv
30018,G3_biodiversity_interactions,How different components of biodiversity interact,0.46092924,0.45677084,0.0041584074,./publications_merged.csv
30019,G3_biodiversity_interactions,How different components of biodiversity interact,0.50425327,0.4481845,0.056068778,./publications_merged.csv
30020,G3_biodiversity_interactions,How different components of biodiversity interact,0.48176998,0.45946053,0.022309452,./publications_merged.csv
30021,G3_biodiversity_interactions,How different components of biodiversity interact,0.52404404,0.51921815,0.00482589,./publications_merged.csv
30022,G3_biodiversity_interactions,How different components of biodiversity interact,0.46933335,0.4575265,0.011806846,./publications_merged.csv
30023,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5359366,0.5140843,0.021852314,./publications_merged.csv
30024,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5293296,0.5088216,0.020507991,./publications_merged.csv
30025,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.63262135,0.62020606,0.01241529,./publications_merged.csv
30026,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.63840485,0.6231207,0.015284121,./publications_merged.csv
30027,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5564177,0.52276266,0.033655047,./publications_merged.csv
30028,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.6489543,0.60587585,0.043078423,./publications_merged.csv
30029,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.5537503,0.5470309,0.006719351,./publications_merged.csv
30030,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.38668233,0.38450822,0.0021741092,./publications_merged.csv
30031,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.4819538,0.46450448,0.01744932,./publications_merged.csv
30032,G3_biodiversity_interactions,How different components of biodiversity interact,0.43817675,0.40287697,0.035299778,./publications_merged.csv
30033,G3_biodiversity_interactions,How different components of biodiversity interact,0.49387735,0.45875645,0.035120904,./publications_merged.csv
30034,G3_biodiversity_interactions,How different components of biodiversity interact,0.607645,0.6017412,0.0059037805,./publications_merged.csv
30035,G3_biodiversity_interactions,How different components of biodiversity interact,0.5068461,0.49526042,0.011585653,./publications_merged.csv
30036,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.67098534,0.6516421,0.019343257,./publications_merged.csv
30037,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5819681,0.5763061,0.005662024,./publications_merged.csv
30038,G3_biodiversity_interactions,How different components of biodiversity interact,0.45778638,0.4358312,0.021955192,./publications_merged.csv
30039,G3_biodiversity_interactions,How different components of biodiversity interact,0.4660315,0.4547365,0.011294991,./publications_merged.csv
30040,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6550754,0.6108608,0.044214547,./publications_merged.csv
30041,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5098834,0.50649977,0.0033836365,./publications_merged.csv
30042,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.54430234,0.49078232,0.053520024,./publications_merged.csv
30043,G3_biodiversity_interactions,How different components of biodiversity interact,0.4807539,0.45601517,0.024738729,./publications_merged.csv
30044,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.50232357,0.46055168,0.04177189,./publications_merged.csv
30045,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.52177346,0.5113231,0.010450363,./publications_merged.csv
30046,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.45139953,0.41938546,0.032014072,./publications_merged.csv
30047,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.48531294,0.4663077,0.019005239,./publications_merged.csv
30048,G3_biodiversity_interactions,How different components of biodiversity interact,0.53736585,0.48170882,0.05565703,./publications_merged.csv
30049,G3_biodiversity_interactions,How different components of biodiversity interact,0.46685296,0.440354,0.026498973,./publications_merged.csv
30050,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.53418624,0.49417597,0.040010273,./publications_merged.csv
30051,G3_biodiversity_interactions,How different components of biodiversity interact,0.51536626,0.49223363,0.023132622,./publications_merged.csv
30052,G3_biodiversity_interactions,How different components of biodiversity interact,0.5675117,0.53648,0.031031668,./publications_merged.csv
30053,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.670816,0.64830625,0.022509754,./publications_merged.csv
30054,G3_biodiversity_interactions,How different components of biodiversity interact,0.52420753,0.492675,0.031532526,./publications_merged.csv
30055,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.59320945,0.56735176,0.025857687,./publications_merged.csv
30056,G3_biodiversity_interactions,How different components of biodiversity interact,0.5303428,0.5052395,0.02510333,./publications_merged.csv
30057,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6460968,0.64431584,0.0017809868,./publications_merged.csv
30058,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.7064687,0.68943965,0.017029047,./publications_merged.csv
30059,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.6896629,0.6771327,0.012530148,./publications_merged.csv
30060,G3_biodiversity_interactions,How different components of biodiversity interact,0.47670245,0.41956538,0.057137072,./publications_merged.csv
30061,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.54928476,0.53935146,0.009933293,./publications_merged.csv
30062,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.61774075,0.59192723,0.02581352,./publications_merged.csv
30063,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.63863206,0.6207056,0.017926455,./publications_merged.csv
30064,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.46298116,0.44859505,0.014386117,./publications_merged.csv
30065,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.631315,0.6076369,0.023678064,./publications_merged.csv
30066,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.4488194,0.42685252,0.021966875,./publications_merged.csv
30067,G3_biodiversity_interactions,How different components of biodiversity interact,0.3663081,0.34688306,0.019425035,./publications_merged.csv
30068,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.51574934,0.4830202,0.03272915,./publications_merged.csv
30069,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6229321,0.60634977,0.01658231,./publications_merged.csv
30070,G3_biodiversity_interactions,How different components of biodiversity interact,0.6461729,0.6174596,0.028713286,./publications_merged.csv
30071,G3_biodiversity_interactions,How different components of biodiversity interact,0.44158143,0.43078464,0.010796785,./publications_merged.csv
30072,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6847561,0.65624213,0.028513968,./publications_merged.csv
30073,G3_biodiversity_interactions,How different components of biodiversity interact,0.47644848,0.47067547,0.005773008,./publications_merged.csv
30074,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6048274,0.6035126,0.0013148189,./publications_merged.csv
30075,G3_biodiversity_interactions,How different components of biodiversity interact,0.5254698,0.46572027,0.059749514,./publications_merged.csv
30076,G3_biodiversity_interactions,How different components of biodiversity interact,0.53972507,0.53710234,0.0026227236,./publications_merged.csv
30077,G3_biodiversity_interactions,How different components of biodiversity interact,0.5589979,0.51718795,0.041809976,./publications_merged.csv
30078,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.4989658,0.4760206,0.022945195,./publications_merged.csv
30079,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.7188405,0.7027348,0.016105652,./publications_merged.csv
30080,G3_biodiversity_interactions,How different components of biodiversity interact,0.588091,0.5521249,0.0359661,./publications_merged.csv
30081,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5410626,0.5229658,0.018096805,./publications_merged.csv
30082,G3_biodiversity_interactions,How different components of biodiversity interact,0.5356467,0.5318828,0.0037638545,./publications_merged.csv
30083,G3_biodiversity_interactions,How different components of biodiversity interact,0.4820087,0.4732291,0.008779585,./publications_merged.csv
30084,G3_biodiversity_interactions,How different components of biodiversity interact,0.6471037,0.63315165,0.013952076,./publications_merged.csv
30085,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.42488652,0.40639275,0.018493772,./publications_merged.csv
30086,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.5225449,0.5043696,0.018175304,./publications_merged.csv
30087,G2_ecosystem_process_vs_land_use,How land-use form & intensity affect ecosystem processes,0.36854762,0.3590098,0.009537816,./publications_merged.csv
30088,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.58665365,0.5735483,0.013105333,./publications_merged.csv
30089,G1_biodiversity_vs_land_use,How land-use form & intensity affect biodiversity,0.6211274,0.6040214,0.017106056,./publications_merged.csv
